CAR       ,PID  ,Title                         ,Talloc, PI        ,Group_Label         ,Obs    ,Obs_Label ,Target    ,Template  ,Detector,Subarray      ,Mosaics ,Dither_Type         ,Dithers ,Nexp    ,Filter  ,RdOut   ,Ints    ,Grps    ,DGAA        ,SRdOut  ,SInts   ,SGrps   ,DGAB        ,LRdOut  ,LInts   ,LGrps   ,t_sci   ,t_cha   ,eff     ,obs_no  ,t_sci_obs,t_cha_obs
MIR-063   ,1049,MIRI MRS PSF Characterization ,9.3, Mueller   ,SMP LMC 058         ,5,Dither ch1,1 SMP-LMC-058,   MiriMRS,     ALL,          FULL,1,             4-Point,4,1,  F1280W,    FAST,8,11,    SHORT(A),    FAST,1,90,    SHORT(A),    FAST,1,90,5.21,9.89,0.53,5,6750,11526
MIR-063   ,1049,MIRI MRS PSF Characterization ,9.3, Mueller   ,SMP LMC 058         ,5,Dither ch1,1 SMP-LMC-058,   MiriMRS,     ALL,          FULL,1,             4-Point,4,1,  F1280W,    FAST,8,11,   MEDIUM(B),    FAST,1,90,   MEDIUM(B),    FAST,1,90,5.21,9.89,0.53,5,6750,11526
MIR-063   ,1049,MIRI MRS PSF Characterization ,9.3, Mueller   ,SMP LMC 058         ,5,Dither ch1,1 SMP-LMC-058,   MiriMRS,     ALL,          FULL,1,             4-Point,4,1,  F1280W,    FAST,8,11,   MEDIUM(B),    FAST,1,90,   MEDIUM(B),    FAST,1,90,5.21,9.89,0.53,5,6750,11526
MIR-063   ,1049,MIRI MRS PSF Characterization ,9.3, Mueller   ,SMP LMC 058         ,5,Dither ch1,1 SMP-LMC-058,   MiriMRS,     ALL,          FULL,1,             4-Point,4,1,  F1280W,    FAST,8,11,   MEDIUM(B),    FAST,1,90,   MEDIUM(B),    FAST,1,90,5.21,9.89,0.53,5,6750,11526
MIR-063   ,1049,MIRI MRS PSF Characterization ,9.3, Mueller   ,SMP LMC 058         ,5,Dither ch1,1 SMP-LMC-058,   MiriMRS,     ALL,          FULL,1,             4-Point,4,1,  F1280W,    FAST,8,11,     LONG(C),    FAST,1,90,     LONG(C),    FAST,1,90,5.21,9.89,0.53,5,6750,11526
MIR-063   ,1049,MIRI MRS PSF Characterization ,9.3, Mueller   ,SMP LMC 058         ,5,Dither ch1,1 SMP-LMC-058,   MiriMRS,     ALL,          FULL,1,             4-Point,4,1,  F1280W,    FAST,8,11,     LONG(C),    FAST,1,90,     LONG(C),    FAST,1,90,5.21,9.89,0.53,5,6750,11526
MIR-063   ,1049,MIRI MRS PSF Characterization ,9.3, Mueller   ,SMP LMC 058         ,5,Dither ch1,1 SMP-LMC-058,   MiriMRS,     ALL,          FULL,1,             4-Point,4,1,  F1280W,    FAST,8,11,     LONG(C),    FAST,1,90,     LONG(C),    FAST,1,90,5.21,9.89,0.53,5,6750,11526
MIR-063   ,1049,MIRI MRS PSF Characterization ,9.3, Mueller   ,SMP LMC 058         ,6,Dither ch2,1 SMP-LMC-058,   MiriMRS,     ALL,          FULL,1,             4-Point,4,1,  F1280W,    FAST,8,11,    SHORT(A),    FAST,1,90,    SHORT(A),    FAST,1,90,5.21,9.89,0.53,6,3000,5588
MIR-063   ,1049,MIRI MRS PSF Characterization ,9.3, Mueller   ,SMP LMC 058         ,6,Dither ch2,1 SMP-LMC-058,   MiriMRS,     ALL,          FULL,1,             4-Point,4,1,  F1280W,    FAST,8,11,   MEDIUM(B),    FAST,1,90,   MEDIUM(B),    FAST,1,90,5.21,9.89,0.53,6,3000,5588
MIR-063   ,1049,MIRI MRS PSF Characterization ,9.3, Mueller   ,SMP LMC 058         ,6,Dither ch2,1 SMP-LMC-058,   MiriMRS,     ALL,          FULL,1,             4-Point,4,1,  F1280W,    FAST,8,11,     LONG(C),    FAST,1,90,     LONG(C),    FAST,1,90,5.21,9.89,0.53,6,3000,5588
MIR-063   ,1049,MIRI MRS PSF Characterization ,9.3, Mueller   ,SMP LMC 058         ,7,Dither ch3,1 SMP-LMC-058,   MiriMRS,     ALL,          FULL,1,             4-Point,4,1,  F1280W,    FAST,8,11,    SHORT(A),    FAST,1,90,    SHORT(A),    FAST,1,90,5.21,9.89,0.53,7,3000,7336
MIR-063   ,1049,MIRI MRS PSF Characterization ,9.3, Mueller   ,SMP LMC 058         ,7,Dither ch3,1 SMP-LMC-058,   MiriMRS,     ALL,          FULL,1,             4-Point,4,1,  F1280W,    FAST,8,11,   MEDIUM(B),    FAST,1,90,   MEDIUM(B),    FAST,1,90,5.21,9.89,0.53,7,3000,7336
MIR-063   ,1049,MIRI MRS PSF Characterization ,9.3, Mueller   ,SMP LMC 058         ,7,Dither ch3,1 SMP-LMC-058,   MiriMRS,     ALL,          FULL,1,             4-Point,4,1,  F1280W,    FAST,8,11,     LONG(C),    FAST,1,90,     LONG(C),    FAST,1,90,5.21,9.89,0.53,7,3000,7336
MIR-063   ,1049,MIRI MRS PSF Characterization ,9.3, Mueller   ,SMP LMC 058         ,8,Dither ch4,1 SMP-LMC-058,   MiriMRS,     ALL,          FULL,1,             4-Point,4,1,  F1280W,    FAST,8,11,    SHORT(A),    FAST,1,90,    SHORT(A),    FAST,1,90,5.21,9.89,0.53,8,3000,5591
MIR-063   ,1049,MIRI MRS PSF Characterization ,9.3, Mueller   ,SMP LMC 058         ,8,Dither ch4,1 SMP-LMC-058,   MiriMRS,     ALL,          FULL,1,             4-Point,4,1,  F1280W,    FAST,8,11,   MEDIUM(B),    FAST,1,90,   MEDIUM(B),    FAST,1,90,5.21,9.89,0.53,8,3000,5591
MIR-063   ,1049,MIRI MRS PSF Characterization ,9.3, Mueller   ,SMP LMC 058         ,8,Dither ch4,1 SMP-LMC-058,   MiriMRS,     ALL,          FULL,1,             4-Point,4,1,  F1280W,    FAST,8,11,     LONG(C),    FAST,1,90,     LONG(C),    FAST,1,90,5.21,9.89,0.53,8,3000,5591
MIR-063   ,1049,MIRI MRS PSF Characterization ,9.3, Mueller   ,SMP LMC 058         ,9,Dither ext,1 SMP-LMC-058,   MiriMRS,     ALL,          FULL,1,             4-Point,4,1,  F1280W,    FAST,8,11,    SHORT(A),    FAST,1,90,    SHORT(A),    FAST,1,90,5.21,9.89,0.53,9,3000,5588
MIR-063   ,1049,MIRI MRS PSF Characterization ,9.3, Mueller   ,SMP LMC 058         ,9,Dither ext,1 SMP-LMC-058,   MiriMRS,     ALL,          FULL,1,             4-Point,4,1,  F1280W,    FAST,8,11,   MEDIUM(B),    FAST,1,90,   MEDIUM(B),    FAST,1,90,5.21,9.89,0.53,9,3000,5588
MIR-063   ,1049,MIRI MRS PSF Characterization ,9.3, Mueller   ,SMP LMC 058         ,9,Dither ext,1 SMP-LMC-058,   MiriMRS,     ALL,          FULL,1,             4-Point,4,1,  F1280W,    FAST,8,11,     LONG(C),    FAST,1,90,     LONG(C),    FAST,1,90,5.21,9.89,0.53,9,3000,5588
MIR-064   ,1050,MIRI MRS Photometric Sensitivi,11.6, Vandenbuss,..                  ,1,HD-163466 ,4 HD-163466,   MiriMRS,     MRS,          FULL,1,             4-Point,4,1,  OPAQUE,      ..,0,0,    SHORT(A),      ..,20,5,    SHORT(A),    FAST,10,10,5.16,11.38,0.45,1,3336,6311
MIR-064   ,1050,MIRI MRS Photometric Sensitivi,11.6, Vandenbuss,..                  ,1,HD-163466 ,4 HD-163466,   MiriMRS,     MRS,          FULL,1,             4-Point,4,1,  OPAQUE,      ..,0,0,   MEDIUM(B),      ..,20,5,   MEDIUM(B),    FAST,10,10,5.16,11.38,0.45,1,3336,6311
MIR-064   ,1050,MIRI MRS Photometric Sensitivi,11.6, Vandenbuss,..                  ,1,HD-163466 ,4 HD-163466,   MiriMRS,     MRS,          FULL,1,             4-Point,4,1,  OPAQUE,      ..,0,0,     LONG(C),      ..,20,5,     LONG(C),    FAST,10,10,5.16,11.38,0.45,1,3336,6311
MIR-064   ,1050,MIRI MRS Photometric Sensitivi,11.6, Vandenbuss,..                  ,2,HD-163466 ,4 HD-163466,MiriMRSCrossGratingEngineering,      ..,            ..,2,                NONE,1,1,  OPAQUE,      ..,0,0,    SHORT(A),      ..,20,5,    SHORT(A),      ..,10,10,5.16,11.38,0.45,2,1740,4199
MIR-064   ,1050,MIRI MRS Photometric Sensitivi,11.6, Vandenbuss,..                  ,2,HD-163466 ,4 HD-163466,MiriMRSCrossGratingEngineering,      ..,            ..,2,                NONE,1,1,  OPAQUE,      ..,0,0,    SHORT(A),      ..,1,2,   MEDIUM(B),      ..,1,2,5.16,11.38,0.45,2,1740,4199
MIR-064   ,1050,MIRI MRS Photometric Sensitivi,11.6, Vandenbuss,..                  ,2,HD-163466 ,4 HD-163466,MiriMRSCrossGratingEngineering,      ..,            ..,2,                NONE,1,1,  OPAQUE,      ..,0,0,    SHORT(A),      ..,1,2,     LONG(C),      ..,1,2,5.16,11.38,0.45,2,1740,4199
MIR-064   ,1050,MIRI MRS Photometric Sensitivi,11.6, Vandenbuss,..                  ,2,HD-163466 ,4 HD-163466,MiriMRSCrossGratingEngineering,      ..,            ..,2,                NONE,1,1,  OPAQUE,      ..,0,0,   MEDIUM(B),      ..,20,5,    SHORT(A),      ..,10,10,5.16,11.38,0.45,2,1740,4199
MIR-064   ,1050,MIRI MRS Photometric Sensitivi,11.6, Vandenbuss,..                  ,2,HD-163466 ,4 HD-163466,MiriMRSCrossGratingEngineering,      ..,            ..,2,                NONE,1,1,  OPAQUE,      ..,0,0,   MEDIUM(B),      ..,1,2,   MEDIUM(B),      ..,1,2,5.16,11.38,0.45,2,1740,4199
MIR-064   ,1050,MIRI MRS Photometric Sensitivi,11.6, Vandenbuss,..                  ,2,HD-163466 ,4 HD-163466,MiriMRSCrossGratingEngineering,      ..,            ..,2,                NONE,1,1,  OPAQUE,      ..,0,0,   MEDIUM(B),      ..,1,2,     LONG(C),      ..,1,2,5.16,11.38,0.45,2,1740,4199
MIR-064   ,1050,MIRI MRS Photometric Sensitivi,11.6, Vandenbuss,..                  ,2,HD-163466 ,4 HD-163466,MiriMRSCrossGratingEngineering,      ..,            ..,2,                NONE,1,1,  OPAQUE,      ..,0,0,     LONG(C),      ..,20,5,    SHORT(A),      ..,10,10,5.16,11.38,0.45,2,1740,4199
MIR-064   ,1050,MIRI MRS Photometric Sensitivi,11.6, Vandenbuss,..                  ,2,HD-163466 ,4 HD-163466,MiriMRSCrossGratingEngineering,      ..,            ..,2,                NONE,1,1,  OPAQUE,      ..,0,0,     LONG(C),      ..,1,2,   MEDIUM(B),      ..,1,2,5.16,11.38,0.45,2,1740,4199
MIR-064   ,1050,MIRI MRS Photometric Sensitivi,11.6, Vandenbuss,..                  ,2,HD-163466 ,4 HD-163466,MiriMRSCrossGratingEngineering,      ..,            ..,2,                NONE,1,1,  OPAQUE,      ..,0,0,     LONG(C),      ..,1,2,     LONG(C),      ..,1,2,5.16,11.38,0.45,2,1740,4199
MIR-064   ,1050,MIRI MRS Photometric Sensitivi,11.6, Vandenbuss,..                  ,3,HD-37962 G,9 HD-37962,   MiriMRS,     MRS,          FULL,1,             4-Point,4,1,  OPAQUE,      ..,0,0,    SHORT(A),      ..,20,5,    SHORT(A),    FAST,10,10,5.16,11.38,0.45,3,3336,7351
MIR-064   ,1050,MIRI MRS Photometric Sensitivi,11.6, Vandenbuss,..                  ,3,HD-37962 G,9 HD-37962,   MiriMRS,     MRS,          FULL,1,             4-Point,4,1,  OPAQUE,      ..,0,0,   MEDIUM(B),      ..,20,5,   MEDIUM(B),    FAST,10,10,5.16,11.38,0.45,3,3336,7351
MIR-064   ,1050,MIRI MRS Photometric Sensitivi,11.6, Vandenbuss,..                  ,3,HD-37962 G,9 HD-37962,   MiriMRS,     MRS,          FULL,1,             4-Point,4,1,  OPAQUE,      ..,0,0,     LONG(C),      ..,20,5,     LONG(C),    FAST,10,10,5.16,11.38,0.45,3,3336,7351
MIR-064   ,1050,MIRI MRS Photometric Sensitivi,11.6, Vandenbuss,..                  ,4,HD-37962 G,9 HD-37962,MiriMRSCrossGratingEngineering,      ..,            ..,2,                NONE,1,1,  OPAQUE,      ..,0,0,    SHORT(A),      ..,20,5,    SHORT(A),      ..,10,10,5.16,11.38,0.45,4,1740,4199
MIR-064   ,1050,MIRI MRS Photometric Sensitivi,11.6, Vandenbuss,..                  ,4,HD-37962 G,9 HD-37962,MiriMRSCrossGratingEngineering,      ..,            ..,2,                NONE,1,1,  OPAQUE,      ..,0,0,    SHORT(A),      ..,1,2,   MEDIUM(B),      ..,1,2,5.16,11.38,0.45,4,1740,4199
MIR-064   ,1050,MIRI MRS Photometric Sensitivi,11.6, Vandenbuss,..                  ,4,HD-37962 G,9 HD-37962,MiriMRSCrossGratingEngineering,      ..,            ..,2,                NONE,1,1,  OPAQUE,      ..,0,0,    SHORT(A),      ..,1,2,     LONG(C),      ..,1,2,5.16,11.38,0.45,4,1740,4199
MIR-064   ,1050,MIRI MRS Photometric Sensitivi,11.6, Vandenbuss,..                  ,4,HD-37962 G,9 HD-37962,MiriMRSCrossGratingEngineering,      ..,            ..,2,                NONE,1,1,  OPAQUE,      ..,0,0,   MEDIUM(B),      ..,20,5,    SHORT(A),      ..,10,10,5.16,11.38,0.45,4,1740,4199
MIR-064   ,1050,MIRI MRS Photometric Sensitivi,11.6, Vandenbuss,..                  ,4,HD-37962 G,9 HD-37962,MiriMRSCrossGratingEngineering,      ..,            ..,2,                NONE,1,1,  OPAQUE,      ..,0,0,   MEDIUM(B),      ..,1,2,   MEDIUM(B),      ..,1,2,5.16,11.38,0.45,4,1740,4199
MIR-064   ,1050,MIRI MRS Photometric Sensitivi,11.6, Vandenbuss,..                  ,4,HD-37962 G,9 HD-37962,MiriMRSCrossGratingEngineering,      ..,            ..,2,                NONE,1,1,  OPAQUE,      ..,0,0,   MEDIUM(B),      ..,1,2,     LONG(C),      ..,1,2,5.16,11.38,0.45,4,1740,4199
MIR-064   ,1050,MIRI MRS Photometric Sensitivi,11.6, Vandenbuss,..                  ,4,HD-37962 G,9 HD-37962,MiriMRSCrossGratingEngineering,      ..,            ..,2,                NONE,1,1,  OPAQUE,      ..,0,0,     LONG(C),      ..,20,5,    SHORT(A),      ..,10,10,5.16,11.38,0.45,4,1740,4199
MIR-064   ,1050,MIRI MRS Photometric Sensitivi,11.6, Vandenbuss,..                  ,4,HD-37962 G,9 HD-37962,MiriMRSCrossGratingEngineering,      ..,            ..,2,                NONE,1,1,  OPAQUE,      ..,0,0,     LONG(C),      ..,1,2,   MEDIUM(B),      ..,1,2,5.16,11.38,0.45,4,1740,4199
MIR-064   ,1050,MIRI MRS Photometric Sensitivi,11.6, Vandenbuss,..                  ,4,HD-37962 G,9 HD-37962,MiriMRSCrossGratingEngineering,      ..,            ..,2,                NONE,1,1,  OPAQUE,      ..,0,0,     LONG(C),      ..,1,2,     LONG(C),      ..,1,2,5.16,11.38,0.45,4,1740,4199
MIR-064   ,1050,MIRI MRS Photometric Sensitivi,11.6, Vandenbuss,..                  ,5,HD-37962 G,9 HD-37962,   MiriMRS,     MRS,          FULL,1,             4-Point,4,1,  OPAQUE,      ..,0,0,    SHORT(A),      ..,20,5,    SHORT(A),    FAST,10,10,5.16,11.38,0.45,5,3336,7351
MIR-064   ,1050,MIRI MRS Photometric Sensitivi,11.6, Vandenbuss,..                  ,5,HD-37962 G,9 HD-37962,   MiriMRS,     MRS,          FULL,1,             4-Point,4,1,  OPAQUE,      ..,0,0,   MEDIUM(B),      ..,20,5,   MEDIUM(B),    FAST,10,10,5.16,11.38,0.45,5,3336,7351
MIR-064   ,1050,MIRI MRS Photometric Sensitivi,11.6, Vandenbuss,..                  ,5,HD-37962 G,9 HD-37962,   MiriMRS,     MRS,          FULL,1,             4-Point,4,1,  OPAQUE,      ..,0,0,     LONG(C),      ..,20,5,     LONG(C),    FAST,10,10,5.16,11.38,0.45,5,3336,7351
MIR-064   ,1050,MIRI MRS Photometric Sensitivi,11.6, Vandenbuss,..                  ,6,HD-165459 ,10 HD-165459,   MiriMRS,     MRS,          FULL,1,             4-Point,4,1,  OPAQUE,      ..,0,0,    SHORT(A),      ..,20,5,    SHORT(A),    FAST,10,10,5.16,11.38,0.45,6,3336,7351
MIR-064   ,1050,MIRI MRS Photometric Sensitivi,11.6, Vandenbuss,..                  ,6,HD-165459 ,10 HD-165459,   MiriMRS,     MRS,          FULL,1,             4-Point,4,1,  OPAQUE,      ..,0,0,   MEDIUM(B),      ..,20,5,   MEDIUM(B),    FAST,10,10,5.16,11.38,0.45,6,3336,7351
MIR-064   ,1050,MIRI MRS Photometric Sensitivi,11.6, Vandenbuss,..                  ,6,HD-165459 ,10 HD-165459,   MiriMRS,     MRS,          FULL,1,             4-Point,4,1,  OPAQUE,      ..,0,0,     LONG(C),      ..,20,5,     LONG(C),    FAST,10,10,5.16,11.38,0.45,6,3336,7351
MIR-064   ,1050,MIRI MRS Photometric Sensitivi,11.6, Vandenbuss,..                  ,7,HD-165459 ,10 HD-165459,MiriMRSCrossGratingEngineering,      ..,            ..,2,                NONE,1,1,  OPAQUE,      ..,0,0,    SHORT(A),      ..,20,5,    SHORT(A),      ..,10,10,5.16,11.38,0.45,7,1740,4199
MIR-064   ,1050,MIRI MRS Photometric Sensitivi,11.6, Vandenbuss,..                  ,7,HD-165459 ,10 HD-165459,MiriMRSCrossGratingEngineering,      ..,            ..,2,                NONE,1,1,  OPAQUE,      ..,0,0,    SHORT(A),      ..,1,2,   MEDIUM(B),      ..,1,2,5.16,11.38,0.45,7,1740,4199
MIR-064   ,1050,MIRI MRS Photometric Sensitivi,11.6, Vandenbuss,..                  ,7,HD-165459 ,10 HD-165459,MiriMRSCrossGratingEngineering,      ..,            ..,2,                NONE,1,1,  OPAQUE,      ..,0,0,    SHORT(A),      ..,1,2,     LONG(C),      ..,1,2,5.16,11.38,0.45,7,1740,4199
MIR-064   ,1050,MIRI MRS Photometric Sensitivi,11.6, Vandenbuss,..                  ,7,HD-165459 ,10 HD-165459,MiriMRSCrossGratingEngineering,      ..,            ..,2,                NONE,1,1,  OPAQUE,      ..,0,0,   MEDIUM(B),      ..,20,5,    SHORT(A),      ..,10,10,5.16,11.38,0.45,7,1740,4199
MIR-064   ,1050,MIRI MRS Photometric Sensitivi,11.6, Vandenbuss,..                  ,7,HD-165459 ,10 HD-165459,MiriMRSCrossGratingEngineering,      ..,            ..,2,                NONE,1,1,  OPAQUE,      ..,0,0,   MEDIUM(B),      ..,1,2,   MEDIUM(B),      ..,1,2,5.16,11.38,0.45,7,1740,4199
MIR-064   ,1050,MIRI MRS Photometric Sensitivi,11.6, Vandenbuss,..                  ,7,HD-165459 ,10 HD-165459,MiriMRSCrossGratingEngineering,      ..,            ..,2,                NONE,1,1,  OPAQUE,      ..,0,0,   MEDIUM(B),      ..,1,2,     LONG(C),      ..,1,2,5.16,11.38,0.45,7,1740,4199
MIR-064   ,1050,MIRI MRS Photometric Sensitivi,11.6, Vandenbuss,..                  ,7,HD-165459 ,10 HD-165459,MiriMRSCrossGratingEngineering,      ..,            ..,2,                NONE,1,1,  OPAQUE,      ..,0,0,     LONG(C),      ..,20,5,    SHORT(A),      ..,10,10,5.16,11.38,0.45,7,1740,4199
MIR-064   ,1050,MIRI MRS Photometric Sensitivi,11.6, Vandenbuss,..                  ,7,HD-165459 ,10 HD-165459,MiriMRSCrossGratingEngineering,      ..,            ..,2,                NONE,1,1,  OPAQUE,      ..,0,0,     LONG(C),      ..,1,2,   MEDIUM(B),      ..,1,2,5.16,11.38,0.45,7,1740,4199
MIR-064   ,1050,MIRI MRS Photometric Sensitivi,11.6, Vandenbuss,..                  ,7,HD-165459 ,10 HD-165459,MiriMRSCrossGratingEngineering,      ..,            ..,2,                NONE,1,1,  OPAQUE,      ..,0,0,     LONG(C),      ..,1,2,     LONG(C),      ..,1,2,5.16,11.38,0.45,7,1740,4199
MIR-065   ,1546,CAR_MIRI-065 FPS FrameResets a,10, Ressler   ,Part 1: Darks + Imag,1,Dark sweep,      NONE,  MiriDark,     ALL,          FULL,1,                NONE,1,1,  OPAQUE,    FAST,4,10,          ..,    FAST,4,10,          ..,    FAST,4,10,8.57,9.8,0.87,1,4055,4737
MIR-065   ,1546,CAR_MIRI-065 FPS FrameResets a,10, Ressler   ,Part 1: Darks + Imag,1,Dark sweep,      NONE,  MiriDark,     ALL,          FULL,1,                NONE,1,1,  OPAQUE,    FAST,4,30,          ..,    FAST,4,30,          ..,    FAST,4,30,8.57,9.8,0.87,1,4055,4737
MIR-065   ,1546,CAR_MIRI-065 FPS FrameResets a,10, Ressler   ,Part 1: Darks + Imag,1,Dark sweep,      NONE,  MiriDark,     ALL,          FULL,1,                NONE,1,1,  OPAQUE,    FAST,4,100,          ..,    FAST,4,100,          ..,    FAST,4,100,8.57,9.8,0.87,1,4055,4737
MIR-065   ,1546,CAR_MIRI-065 FPS FrameResets a,10, Ressler   ,Part 1: Darks + Imag,1,Dark sweep,      NONE,  MiriDark,     ALL,          FULL,1,                NONE,1,1,  OPAQUE,    FAST,3,300,          ..,    FAST,3,300,          ..,    FAST,3,300,8.57,9.8,0.87,1,4055,4737
MIR-065   ,1546,CAR_MIRI-065 FPS FrameResets a,10, Ressler   ,Part 1: Darks + Imag,2,Dark sweep,      NONE,  MiriDark,  IMAGER,        SUB256,1,                NONE,1,1,  OPAQUE,    FAST,4,400,          ..,    FAST,0,0,          ..,    FAST,0,0,8.57,9.8,0.87,2,2877,3141
MIR-065   ,1546,CAR_MIRI-065 FPS FrameResets a,10, Ressler   ,Part 1: Darks + Imag,2,Dark sweep,      NONE,  MiriDark,  IMAGER,        SUB256,1,                NONE,1,1,  OPAQUE,    FAST,4,2000,          ..,    FAST,0,0,          ..,    FAST,0,0,8.57,9.8,0.87,2,2877,3141
MIR-065   ,1546,CAR_MIRI-065 FPS FrameResets a,10, Ressler   ,Part 1: Darks + Imag,3,Illuminate,      NONE,MiriExternalFlat,  IMAGER,          FULL,1,               false,1,1,   F770W,    FAST,4,10,          ..,      ..,0,0,          ..,      ..,0,0,8.57,9.8,0.87,3,1557,1962
MIR-065   ,1546,CAR_MIRI-065 FPS FrameResets a,10, Ressler   ,Part 1: Darks + Imag,3,Illuminate,      NONE,MiriExternalFlat,  IMAGER,          FULL,1,               false,1,1,   F770W,    FAST,4,30,          ..,      ..,0,0,          ..,      ..,0,0,8.57,9.8,0.87,3,1557,1962
MIR-065   ,1546,CAR_MIRI-065 FPS FrameResets a,10, Ressler   ,Part 1: Darks + Imag,3,Illuminate,      NONE,MiriExternalFlat,  IMAGER,          FULL,1,               false,1,1,   F770W,    FAST,4,100,          ..,      ..,0,0,          ..,      ..,0,0,8.57,9.8,0.87,3,1557,1962
MIR-065   ,1546,CAR_MIRI-065 FPS FrameResets a,10, Ressler   ,Part 1: Darks + Imag,4,Illuminate,      NONE,MiriExternalFlat,  IMAGER,        SUB256,1,               false,1,1,   F770W,    FAST,4,400,          ..,      ..,0,0,          ..,      ..,0,0,8.57,9.8,0.87,4,2877,3206
MIR-065   ,1546,CAR_MIRI-065 FPS FrameResets a,10, Ressler   ,Part 1: Darks + Imag,4,Illuminate,      NONE,MiriExternalFlat,  IMAGER,        SUB256,1,               false,1,1,   F770W,    FAST,4,2000,          ..,      ..,0,0,          ..,      ..,0,0,8.57,9.8,0.87,4,2877,3206
MIR-065   ,1546,CAR_MIRI-065 FPS FrameResets a,10, Ressler   ,Part 2: MRS Cal Lamp,5,Illuminate,      NONE,MiriExternalFlat,     MRS,            ..,1,               false,1,1,  OPAQUE,      ..,0,0,    SHORT(A),      ..,4,10,    SHORT(A),    FAST,4,10,8.57,9.8,0.87,5,4055,4564
MIR-065   ,1546,CAR_MIRI-065 FPS FrameResets a,10, Ressler   ,Part 2: MRS Cal Lamp,5,Illuminate,      NONE,MiriExternalFlat,     MRS,            ..,1,               false,1,1,  OPAQUE,      ..,0,0,    SHORT(A),      ..,4,30,    SHORT(A),    FAST,4,30,8.57,9.8,0.87,5,4055,4564
MIR-065   ,1546,CAR_MIRI-065 FPS FrameResets a,10, Ressler   ,Part 2: MRS Cal Lamp,5,Illuminate,      NONE,MiriExternalFlat,     MRS,            ..,1,               false,1,1,  OPAQUE,      ..,0,0,    SHORT(A),      ..,4,100,    SHORT(A),    FAST,4,100,8.57,9.8,0.87,5,4055,4564
MIR-065   ,1546,CAR_MIRI-065 FPS FrameResets a,10, Ressler   ,Part 2: MRS Cal Lamp,5,Illuminate,      NONE,MiriExternalFlat,     MRS,            ..,1,               false,1,1,  OPAQUE,      ..,0,0,    SHORT(A),      ..,3,300,    SHORT(A),    FAST,3,300,8.57,9.8,0.87,5,4055,4564
MIR-065   ,1546,CAR_MIRI-065 FPS FrameResets a,10, Ressler   ,Part 3: Dark + Image,6,Dark sweep,      NONE,  MiriDark,     ALL,          FULL,1,                NONE,1,1,  OPAQUE,    FAST,4,10,          ..,    FAST,4,10,          ..,    FAST,4,10,8.57,9.8,0.87,6,4055,4737
MIR-065   ,1546,CAR_MIRI-065 FPS FrameResets a,10, Ressler   ,Part 3: Dark + Image,6,Dark sweep,      NONE,  MiriDark,     ALL,          FULL,1,                NONE,1,1,  OPAQUE,    FAST,4,30,          ..,    FAST,4,30,          ..,    FAST,4,30,8.57,9.8,0.87,6,4055,4737
MIR-065   ,1546,CAR_MIRI-065 FPS FrameResets a,10, Ressler   ,Part 3: Dark + Image,6,Dark sweep,      NONE,  MiriDark,     ALL,          FULL,1,                NONE,1,1,  OPAQUE,    FAST,4,100,          ..,    FAST,4,100,          ..,    FAST,4,100,8.57,9.8,0.87,6,4055,4737
MIR-065   ,1546,CAR_MIRI-065 FPS FrameResets a,10, Ressler   ,Part 3: Dark + Image,6,Dark sweep,      NONE,  MiriDark,     ALL,          FULL,1,                NONE,1,1,  OPAQUE,    FAST,3,300,          ..,    FAST,3,300,          ..,    FAST,3,300,8.57,9.8,0.87,6,4055,4737
MIR-065   ,1546,CAR_MIRI-065 FPS FrameResets a,10, Ressler   ,Part 3: Dark + Image,7,Dark sweep,      NONE,  MiriDark,  IMAGER,        SUB256,1,                NONE,1,1,  OPAQUE,    FAST,4,400,          ..,    FAST,0,0,          ..,    FAST,0,0,8.57,9.8,0.87,7,2877,3141
MIR-065   ,1546,CAR_MIRI-065 FPS FrameResets a,10, Ressler   ,Part 3: Dark + Image,7,Dark sweep,      NONE,  MiriDark,  IMAGER,        SUB256,1,                NONE,1,1,  OPAQUE,    FAST,4,2000,          ..,    FAST,0,0,          ..,    FAST,0,0,8.57,9.8,0.87,7,2877,3141
MIR-065   ,1546,CAR_MIRI-065 FPS FrameResets a,10, Ressler   ,Part 3: Dark + Image,8,Illuminate,      NONE,MiriExternalFlat,  IMAGER,          FULL,1,               false,1,1,   F770W,    FAST,4,10,          ..,      ..,0,0,          ..,      ..,0,0,8.57,9.8,0.87,8,1557,1962
MIR-065   ,1546,CAR_MIRI-065 FPS FrameResets a,10, Ressler   ,Part 3: Dark + Image,8,Illuminate,      NONE,MiriExternalFlat,  IMAGER,          FULL,1,               false,1,1,   F770W,    FAST,4,30,          ..,      ..,0,0,          ..,      ..,0,0,8.57,9.8,0.87,8,1557,1962
MIR-065   ,1546,CAR_MIRI-065 FPS FrameResets a,10, Ressler   ,Part 3: Dark + Image,8,Illuminate,      NONE,MiriExternalFlat,  IMAGER,          FULL,1,               false,1,1,   F770W,    FAST,4,100,          ..,      ..,0,0,          ..,      ..,0,0,8.57,9.8,0.87,8,1557,1962
MIR-065   ,1546,CAR_MIRI-065 FPS FrameResets a,10, Ressler   ,Part 3: Dark + Image,9,Illuminate,      NONE,MiriExternalFlat,  IMAGER,        SUB256,1,               false,1,1,   F770W,    FAST,4,400,          ..,      ..,0,0,          ..,      ..,0,0,8.57,9.8,0.87,9,2877,3206
